hora,vendedor,comprador,kWh,precio,prima_vendedor,ahorro_comprador,en_piso,en_techo
471,Udenar,Mariana,1.1271396221632366,110.85,0.0,793.5739223802483,True,False
471,Udenar,UCC,0.7927139423421509,814.91,558.1181782454147,0.0,False,True
471,Udenar,HUDN,0.7927159465044825,814.91,558.119589295946,0.0,False,True
471,Udenar,Cesmag,1.1270770345114063,110.85,0.0,793.5298569181007,True,False
472,Udenar,Mariana,1.0283104245097294,110.85,0.0,723.99223748032,True,False
472,Udenar,UCC,0.7231946200049364,814.91,509.17240416067546,0.0,False,True
472,Udenar,HUDN,0.7231926110696214,814.91,509.17098974967763,0.0,False,True
472,Udenar,Cesmag,1.0282315340931998,110.85,0.0,723.9366938936582,True,False
488,Cesmag,Udenar,0.2331259593926044,179.09408084887835,16.128605222590274,148.22519614919582,False,False
488,Cesmag,Mariana,0.16981187005179263,814.91,119.7173683865138,0.0,False,True
488,Cesmag,UCC,0.16953673438356287,814.91,119.52339774041182,0.0,False,True
488,Cesmag,HUDN,0.23312543617204184,179.88422802395996,16.31277242888758,148.04066007240192,False,False
489,Cesmag,Udenar,0.652045819725702,814.9099999999871,459.69230290661153,8.37658008424618e-12,False,True
489,Cesmag,Mariana,0.6520452389452477,814.9099999999871,459.69189345639126,8.376572623184641e-12,False,True
489,Cesmag,UCC,0.6520517296351483,814.9099999999639,459.69646939275606,2.349911463788226e-11,False,True
489,Cesmag,HUDN,0.92752387836056,109.91,0.0,653.9043342441948,True,False
490,Cesmag,Udenar,0.6180399985106285,110.38,0.0,435.4277201506931,True,False
490,Cesmag,Mariana,0.43454560528370606,814.91,306.1504152905294,0.0,False,True
490,Cesmag,UCC,0.4345500346157471,814.91,306.1535358878323,0.0,False,True
490,Cesmag,HUDN,0.6174310282555644,110.38,0.0,434.9986823368928,True,False
491,Udenar,Mariana,1.884705685172533,110.38,0.0,1327.8316963746047,True,False
491,HUDN,Mariana,0.18671436449614415,110.38,0.0,131.54587121846842,True,False
491,Cesmag,Mariana,1.4870194407277244,110.38,0.0,1047.6498065759035,True,False
491,Udenar,UCC,1.3251660497637592,814.9099999998763,933.6192370398973,1.6391148416721193e-10,False,True
491,HUDN,UCC,0.13128179036716675,814.9099999998763,92.49195976736375,1.6238412617835528e-11,False,True
491,Cesmag,UCC,1.0455466289354305,814.9099999998763,736.6189664837494,1.293250002483715e-10,False,True
492,Udenar,Mariana,2.1298888872681427,110.38,0.0,1500.5706177470245,True,False
492,HUDN,Mariana,0.596714564679288,110.38,0.0,420.4033122534987,True,False
492,Cesmag,Mariana,1.0166207215366814,110.38,0.0,716.2397969442382,True,False
492,Udenar,UCC,1.4975284314653479,814.9099999998762,1055.0537058200962,1.8540145695917133e-10,False,True
492,HUDN,UCC,0.4195510074572168,814.9099999998762,295.586271283781,5.1942498330494015e-11,False,True
492,Cesmag,UCC,0.7147877285636978,814.9099999998762,503.5893984048935,8.849427063135714e-11,False,True
493,Udenar,Mariana,1.2662945772473126,111.36001063677789,1.3469294157603397e-05,890.9015363530525,False,False
493,Udenar,UCC,1.266296626945463,111.3600106368263,1.3469377269288592e-05,890.9029784181031,False,False
493,Udenar,HUDN,1.2661858430211081,111.36001063420913,1.3464885055717058e-05,890.8250363926155,False,False
493,Udenar,Cesmag,0.28144593922000244,814.9099873705553,198.0112869837268,3.5545059126188845e-06,False,False
540,Udenar,Mariana,0.5427789986154484,814.91,376.80803641881664,0.0,False,True
540,Udenar,UCC,0.5427815950639278,814.91,376.80983892527996,0.0,False,True
540,Udenar,HUDN,0.7679786974348691,120.69,0.0,533.1461713332349,True,False
540,Udenar,Cesmag,0.7678129790786764,120.69,0.0,533.0311263359988,True,False
541,Udenar,Mariana,1.1797059001074854,814.9099999999744,818.9754299725882,3.017633247556935e-11,False,True
541,Udenar,UCC,1.1797086538659691,814.9099999999407,818.9773416867631,6.987513741753105e-11,False,True
541,Udenar,HUDN,1.6691210544762103,120.69,0.0,1158.7372184384747,True,False
541,Udenar,Cesmag,1.3879265949935156,120.69,0.0,963.5264007763984,True,False
562,HUDN,Udenar,1.3166579860423244,112.43,0.0,924.9259020350121,True,False
562,Cesmag,Udenar,0.2948812650166137,112.43,0.0,207.1481910488708,True,False
562,HUDN,Mariana,0.9267001304364086,814.9099999999726,650.9883076289428,2.539021937027138e-11,False,True
562,Cesmag,Mariana,0.2075455494181961,814.9099999999726,145.7965975552887,5.6864425243685744e-12,False,True
562,HUDN,UCC,0.926706245389381,814.9099999999393,650.992603261076,5.62591975537918e-11,False,True
562,Cesmag,UCC,0.20754691893479382,814.9099999999393,145.79755961330136,1.2599918444627735e-11,False,True
563,Cesmag,Udenar,0.17822323182383734,117.47,0.0,124.3000108032171,True,False
563,Cesmag,Mariana,0.13468476025546233,254.70959982739484,18.484082600308263,75.45045659226138,False,False
563,Cesmag,UCC,0.12575432971633516,814.91,87.70609971736079,0.0,False,True
563,Cesmag,HUDN,0.07707101153769384,814.91,53.75240628684919,0.0,False,True
564,Udenar,Mariana,1.6498145172472376,814.91,1150.6466369089133,0.0,False,True
564,Udenar,UCC,1.6498529616473705,814.91,1150.673449571342,0.0,False,True
564,Udenar,HUDN,1.23202858362757,814.91,859.2660153652123,0.0,False,True
564,Udenar,Cesmag,0.12051467974701457,117.47,0.0,84.05175824275784,True,False
